--------- beginning of main
07-12 18:55:29.509  6885  6885 I zygote  : Late-enabling -Xcheck:jni
07-12 18:55:29.773  6885  6885 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:59:56.226  6885  7875 W Summariser:   summarised duration: -1.00
07-12 18:59:56.226  6885  7875 W Summariser:   noise tolerance: 45.00
07-12 18:59:56.226  6885  7875 W Summariser:   quality: 23
07-12 18:59:56.226  6885  7875 W Summariser:   speed: medium
07-12 18:59:56.226  6885  7875 W Summariser:   freeze duration: 1.00
07-12 18:59:56.226  6885  7875 V NearbyFragment: Received a segment of 20200312_193628
07-12 18:59:56.228  6885  7875 V ProcessingVideosEventHandler: onRemove
07-12 18:59:56.235  6885  7875 V SummariserIntentService: onHandleIntent
07-12 18:59:56.236  6885  7875 D SummariserIntentService: Video{id='1950', data='/storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4', name='20200312_193628!003.mp4', size=12749496, visible=true, mimeType='video/mp4'}
07-12 18:59:56.236  6885  7875 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 18:59:56.238  6885  7875 I FfmpegTools: Running ffmpeg with:
07-12 18:59:56.238  6885  7875 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193628!003.txt -f null -
07-12 18:59:56.275  6885  7339 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:59:56.275  6885  7339 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:59:56.360  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x957232a0] sws_param option is deprecated and ignored
07-12 18:59:58.079  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@95210f0)
07-12 18:59:58.079  6885  6885 D NearbyFragment: 20200312_193628!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:59:58.079  6885  6885 V NearbyFragment: Received a segment of 20200312_193628
07-12 18:59:58.080  6885  6885 I NearbyFragment: Transfer queue is empty
07-12 18:59:58.102  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:02.329  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4
07-12 19:00:02.396  6885  7875 W Summariser: 1 active sections found
07-12 19:00:02.397  6885  7875 I FfmpegTools: Running ffmpeg with:
07-12 19:00:02.397  6885  7875 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4 -filter_complex [0:v]trim=5.938000:12.030000,setpts=PTS-STARTPTS[v0];[0:a]atrim=5.938000:12.030000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 19:00:02.556  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x95725be0] sws_param option is deprecated and ignored
07-12 19:00:17.664  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_193728.mp4
07-12 19:00:17.672  6885  7213 D VideoManager: videoCursor is null
07-12 19:00:17.704  6885  7213 V VideoManager: videoFromCursor
07-12 19:00:17.707  6885  7213 W DashDownloadManager: Successfully downloaded 20200312_193728.mp4 in 33.042s
07-12 19:00:17.707  6885  7213 V DownloadTestVideosTask: Entering callback for download completion of 20200312_193728.mp4
07-12 19:00:17.708  6885  7213 V RawFootageEventHandler: onAdd
07-12 19:00:17.709  6885  7213 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_193728.mp4
07-12 19:00:17.727  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0xa704a400] Found duplicated MOOV Atom. Skipped it
07-12 19:00:17.859  6885  7213 V FileManager: External storage is readable
07-12 19:00:17.860  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_193728
07-12 19:00:17.860  6885  7213 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_193728.mp4 with 16s long segments
07-12 19:00:17.861  6885  7213 I FfmpegTools: Running ffmpeg with:
07-12 19:00:17.861  6885  7213 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_193728.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!%03d.mp4
07-12 19:00:17.880  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8ed7c800] Found duplicated MOOV Atom. Skipped it
07-12 19:00:19.233  6885  7213 V FileManager: External storage is readable
07-12 19:00:19.234  6885  7213 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_193728
07-12 19:00:19.234  6885  7213 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_193728
07-12 19:00:19.237  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!000.mp4
07-12 19:00:19.244  6885  7213 D VideoManager: videoCursor is null
07-12 19:00:19.278  6885  7213 V VideoManager: videoFromCursor
07-12 19:00:19.296  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4
07-12 19:00:19.303  6885  7213 D VideoManager: videoCursor is null
07-12 19:00:19.329  6885  7213 V VideoManager: videoFromCursor
07-12 19:00:19.332  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!002.mp4
07-12 19:00:19.340  6885  7213 D VideoManager: videoCursor is null
07-12 19:00:19.376  6885  7213 V VideoManager: videoFromCursor
07-12 19:00:19.379  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!003.mp4
07-12 19:00:19.385  6885  7213 D VideoManager: videoCursor is null
07-12 19:00:19.412  6885  7213 V VideoManager: videoFromCursor
07-12 19:00:19.416  6885  7213 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:00:19.418  6885  7213 W NearbyFragment: Sending 20200312_193728!000.mp4 to Galaxy S8 [2802]
07-12 19:00:19.457  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:20.424  6885  7213 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:00:20.428  6885  7213 V DashDownloadManager: Started downloading: 20200312_193828.mp4
07-12 19:00:26.198  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:26.346  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@df4c1c)
07-12 19:00:26.347  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193728!000.mp4
07-12 19:00:26.348  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:00:26.354  6885  6885 V FileManager: External storage is readable
07-12 19:00:26.355  6885  6885 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 19:00:26.356  6885  6885 D NearbyFragment: Summarising 20200312_193728!001.mp4
07-12 19:00:26.356  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4
07-12 19:00:26.370  6885  6885 V VideoManager: videoFromCursor
07-12 19:00:26.373  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 19:00:26.374  6885  6885 V RawFootageEventHandler: onRemove
07-12 19:00:26.399  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:29.335  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@a7587ab)
07-12 19:00:29.336  6885  6885 V NearbyFragment: Started downloading 20200312_193728!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
07-12 19:00:29.357  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:00:29.360  6885  6885 W NearbyFragment: Sending 20200312_193728!002.mp4 to Galaxy S8 [2802]
07-12 19:00:29.371  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:29.383  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:29.438  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@a3da7c6)
07-12 19:00:34.888  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4
07-12 19:00:34.978  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 19:00:35.049  6885  7875 W Summariser: Summarisation completed
07-12 19:00:35.049  6885  7875 W Summariser:   filename: 20200312_193628!003.mp4
07-12 19:00:35.049  6885  7875 W Summariser:   active sections: 1
07-12 19:00:35.049  6885  7875 W Summariser:   time: 38.650s
07-12 19:00:35.049  6885  7875 W Summariser:   original duration: 12.03
07-12 19:00:35.049  6885  7875 W Summariser:   summarised duration: 6.16
07-12 19:00:35.049  6885  7875 W Summariser:   noise tolerance: 45.00
07-12 19:00:35.049  6885  7875 W Summariser:   quality: 23
07-12 19:00:35.049  6885  7875 W Summariser:   speed: medium
07-12 19:00:35.049  6885  7875 W Summariser:   freeze duration: 1.00
07-12 19:00:35.057  6885  7875 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 19:00:35.066  6885  7875 D VideoManager: videoCursor is null
07-12 19:00:35.105  6885  7875 V VideoManager: videoFromCursor
07-12 19:00:35.107  6885  7875 D NearbyFragment: Received all summarised video segments of 20200312_193628
07-12 19:00:35.112  6885  7875 V FileManager: External storage is readable
07-12 19:00:35.113  6885  7875 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193628
07-12 19:00:35.114  6885  7875 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_193628.mp4
07-12 19:00:35.114  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 19:00:35.195  6885  7875 W FfmpegTools: Single segment returned, duration of 20200312_193628: 6.16
07-12 19:00:35.349  6885  7875 V VideoManager: Retrieving video from /storage/emulated/0/Movies/summarised/20200312_193628.mp4
07-12 19:00:35.359  6885  7875 V VideoManager: videoFromCursor
07-12 19:00:35.361  6885  7875 V SummarisedVideosEventHandler: onAdd
07-12 19:00:35.362  6885  7875 V RawFootageEventHandler: removeByName
07-12 19:00:35.363  6885  7875 V ProcessingVideosEventHandler: removeByName
07-12 19:00:35.364  6885  7875 V NearbyFragment: Removing video segment map for 20200312_193628
07-12 19:00:35.365  6885  7875 V ProcessingVideosEventHandler: onRemove
07-12 19:00:35.375  6885  7875 V SummariserIntentService: onHandleIntent
07-12 19:00:35.378  6885  7875 D SummariserIntentService: Video{id='1954', data='/storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4', name='20200312_193728!001.mp4', size=16819256, visible=true, mimeType='video/mp4'}
07-12 19:00:35.378  6885  7875 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 19:00:35.383  6885  7875 I FfmpegTools: Running ffmpeg with:
07-12 19:00:35.383  6885  7875 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193728!001.txt -f null -
07-12 19:00:35.474  6885  7339 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:00:35.474  6885  7339 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:00:35.611  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x95725fa0] sws_param option is deprecated and ignored
07-12 19:00:40.934  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:40.935  6885  6885 W NearbyFragment: Completed downloading 20200312_193728!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} in 11.579s
07-12 19:00:40.941  6885  6885 V FileManager: External storage is readable
07-12 19:00:40.941  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 19:00:43.305  6885  6885 V NearbyFragment: Received a segment of 20200312_193728
07-12 19:00:43.306  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:43.307  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@629cc77)
07-12 19:00:43.307  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193728!002.mp4
07-12 19:00:43.308  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:00:43.314  6885  6885 V FileManager: External storage is readable
07-12 19:00:43.314  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 19:00:43.315  6885  6885 D NearbyFragment: Summarising 20200312_193728!003.mp4
07-12 19:00:43.315  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!003.mp4
07-12 19:00:43.322  6885  6885 V VideoManager: videoFromCursor
07-12 19:00:43.324  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 19:00:43.325  6885  6885 V RawFootageEventHandler: onRemove
07-12 19:00:43.329  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:44.804  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ad41c02)
07-12 19:00:44.805  6885  6885 V NearbyFragment: Started downloading 20200312_193728!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
07-12 19:00:44.806  6885  6885 I NearbyFragment: Transfer queue is empty
07-12 19:00:44.808  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:45.087  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@864b913)
07-12 19:00:46.517  6885  7875 D Summariser: No freeze file
07-12 19:00:46.518  6885  7875 W Summariser: Whole video is active
07-12 19:00:48.651  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4
07-12 19:00:48.793  6885  7875 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 19:00:48.921  6885  7875 W Summariser: Summarisation completed
07-12 19:00:48.921  6885  7875 W Summariser:   filename: 20200312_193728!001.mp4
07-12 19:00:48.921  6885  7875 W Summariser:   active sections: -1
07-12 19:00:48.921  6885  7875 W Summariser:   time: 13.270s
07-12 19:00:48.921  6885  7875 W Summariser:   original duration: 16.01
07-12 19:00:48.921  6885  7875 W Summariser:   summarised duration: 16.01
07-12 19:00:48.921  6885  7875 W Summariser:   noise tolerance: 45.00
07-12 19:00:48.921  6885  7875 W Summariser:   quality: 23
07-12 19:00:48.921  6885  7875 W Summariser:   speed: medium
07-12 19:00:48.921  6885  7875 W Summariser:   freeze duration: 1.00
07-12 19:00:48.921  6885  7875 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 19:00:48.932  6885  7875 V VideoManager: videoFromCursor
07-12 19:00:48.938  6885  7875 V NearbyFragment: Received a segment of 20200312_193728
07-12 19:00:48.941  6885  7875 V ProcessingVideosEventHandler: onRemove
07-12 19:00:48.954  6885  7875 V SummariserIntentService: onHandleIntent
07-12 19:00:48.956  6885  7875 D SummariserIntentService: Video{id='1956', data='/storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!003.mp4', name='20200312_193728!003.mp4', size=12650611, visible=true, mimeType='video/mp4'}
07-12 19:00:48.956  6885  7875 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!003.mp4
07-12 19:00:48.958  6885  7875 I FfmpegTools: Running ffmpeg with:
07-12 19:00:48.958  6885  7875 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193728!003.txt -f null -
07-12 19:00:49.041  6885  6907 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:00:49.041  6885  6907 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:00:49.136  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x95725fa0] sws_param option is deprecated and ignored
07-12 19:00:49.603  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:00:49.604  6885  6885 W NearbyFragment: Completed downloading 20200312_193728!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} in 04.798s
